date,dogecoin_price,stonks
2015-12-22,0.0001372812908651501,-1
2015-12-23,0.0001351395410964095,-1
2015-12-24,0.0001395044038811658,1
2015-12-25,0.0001420416278007045,1
2015-12-26,0.0001409617305523337,-1
2015-12-27,0.0001336895965498738,-1
2015-12-28,0.0001385459588368612,1
2015-12-29,0.0001260096957971364,-1
2015-12-30,0.0001481203149521678,1
2015-12-31,0.0001370369978464287,-1
2016-01-01,0.000140154140954394,1
2016-01-02,0.0001248695596612709,-1
2016-01-03,0.0001444176971855988,1
2016-01-04,0.0001385359047582618,-1
2016-01-05,0.0001373359457757599,-1
2016-01-06,0.0001453452609805097,1
2016-01-07,0.0001504264049474223,1
2016-01-08,0.0001419948203135845,-1
2016-01-09,0.0001474276043124197,1
2016-01-10,0.0001694530930362527,1
2016-01-11,0.0001657132479488642,-1
2016-01-12,0.0001691380785877732,1
2016-01-13,0.0001750099370949914,1
2016-01-14,0.0001718156342325341,-1
2016-01-15,0.0001678633288932796,-1
2016-01-16,0.0001364001516237072,-1
2016-01-17,0.0001426997533868758,1
2016-01-18,0.0001397711349616807,-1
2016-01-19,0.0001371437908695391,-1
2016-01-20,0.0001356084007445232,-1
2016-01-21,0.0001516275057876318,1
2016-01-22,0.0001469563594501417,-1
2016-01-23,0.0001521543250371223,1
2016-01-24,0.000158834901360798,1
2016-01-25,0.0001750798561924841,1
2016-01-26,0.0001946068180041303,1
2016-01-27,0.0003140154385878939,1
2016-01-28,0.0004122592859444057,1
2016-01-29,0.000312084823926793,-1
2016-01-30,0.0002916328037515171,-1
2016-01-31,0.000236535378943628,-1
2016-02-01,0.000242746190909573,1
2016-02-02,0.0002407674205192216,-1
2016-02-03,0.0002383182212801,-1
2016-02-04,0.0002344409895082402,-1
2016-02-05,0.0002554071752226732,1
2016-02-06,0.000266251037420519,1
2016-02-07,0.0002657776714733795,-1
2016-02-08,0.0002521456960572317,-1
2016-02-09,0.0002509409572451463,-1
2016-02-10,0.0002544227747067247,1
2016-02-11,0.000256232487200511,1
2016-02-12,0.0002470058605704682,-1
2016-02-13,0.0002615445204197066,1
2016-02-14,0.0002561964974769545,-1
2016-02-15,0.0002592171012008148,1
2016-02-16,0.0002603769139791922,1
2016-02-17,0.0002546962405625948,-1
2016-02-18,0.0002453536819526649,-1
2016-02-19,0.0002442084640407972,-1
2016-02-20,0.0002607505987606198,1
2016-02-21,0.0002584923276941626,-1
2016-02-22,0.0002543156319045574,-1
2016-02-23,0.0002529644379234716,-1
2016-02-24,0.0002508645996475645,-1
2016-02-25,0.0002487462796958088,-1
2016-02-26,0.0002395020233315783,-1
2016-02-27,0.0002358185493197839,-1
2016-02-28,0.0002321767459599831,-1
2016-02-29,0.0002311302083900092,-1
2016-03-01,0.0002282802554162848,-1
2016-03-02,0.0002273792685705748,-1
2016-03-03,0.0002222463123744643,-1
2016-03-04,0.0002203807664976548,-1
2016-03-05,0.0002145580523030756,-1
2016-03-06,0.0001995879901242454,-1
2016-03-07,0.0001988150082345552,-1
2016-03-08,0.0002075475937709678,1
2016-03-09,0.0001993450386371702,-1
2016-03-10,0.0002053601572731011,1
2016-03-11,0.0002178275020275324,1
2016-03-12,0.0002149066233967526,-1
2016-03-13,0.000210216500197404,-1
2016-03-14,0.0002174678111093868,1
2016-03-15,0.0002115488890700381,-1
2016-03-16,0.0002071616495459795,-1
2016-03-17,0.000202715765976269,-1
2016-03-18,0.0001956526048654645,-1
2016-03-19,0.0001877473369908657,-1
2016-03-20,0.0001934434871247165,1
2016-03-21,0.000186668799468708,-1
2016-03-22,0.0001887938978151781,1
2016-03-23,0.0001894560451346936,1
2016-03-24,0.0001907303378734139,1
2016-03-25,0.0001901181227293346,-1
2016-03-26,0.0001909847233785037,1
2016-03-27,0.0001898402560756153,-1
2016-03-28,0.0001919780171853393,1
2016-03-29,0.000190770393224331,-1
2016-03-30,0.0002266455630692517,1
2016-03-31,0.0002038448432916973,-1
2016-04-01,0.0002041133537567192,1
2016-04-02,0.0001958131039139365,-1
2016-04-03,0.0001981521472392412,1
2016-04-04,0.0001942951234310361,-1
2016-04-05,0.0001942024459783926,-1
2016-04-06,0.0001872932820262954,-1
2016-04-07,0.0001870849342666558,-1
2016-04-08,0.0001826824643843013,-1
2016-04-09,0.0001844745312293823,1
2016-04-10,0.0001849161740063359,1
2016-04-11,0.0001776570810356331,-1
2016-04-12,0.000185190678281198,1
2016-04-13,0.0002010817029502687,1
2016-04-14,0.0002082726790485439,1
2016-04-15,0.0002040306328643609,-1
2016-04-16,0.0002065825225770572,1
2016-04-17,0.0002033598342317114,-1
2016-04-18,0.0002012965824250167,-1
2016-04-19,0.00019491459876522197,-1
2016-04-20,0.00019539076313776615,1
2016-04-21,0.0002000256132589465,1
2016-04-22,0.0002013385330726603,1
2016-04-23,0.0002010978408049059,-1
2016-04-24,0.00019945659974299635,-1
2016-04-25,0.0002038091477794876,1
2016-04-26,0.0002054154440454154,1
2016-04-27,0.0002069244855526438,1
2016-04-28,0.0001986168296811139,-1
2016-04-29,0.0002016135183607371,1
2016-04-30,0.0002012038396870826,-1
2016-05-01,0.000198968522927188,-1
2016-05-02,0.0001971845338493522,-1
2016-05-03,0.0001992299466330455,1
2016-05-04,0.00019746114056823865,-1
2016-05-05,0.0001970821866680392,-1
2016-05-06,0.0001955326238462709,-1
2016-05-07,0.0001957079709763469,1
2016-05-08,0.00019695561068538674,1
2016-05-09,0.0001958716141725633,-1
2016-05-10,0.0001970528853278881,1
2016-05-11,0.0001951868379899204,-1
2016-05-12,0.0001961073612037119,1
2016-05-13,0.0002067889445785604,1
2016-05-14,0.000207807785917857,1
2016-05-15,0.0002064309649884061,-1
2016-05-16,0.00020542719934519153,-1
2016-05-17,0.0002022776119158961,-1
2016-05-18,0.0001993255836990003,-1
2016-05-19,0.0002012212795486585,1
2016-05-20,0.0002004985945478828,-1
2016-05-21,0.0002018815809809896,1
2016-05-22,0.0002015284982772205,-1
2016-05-23,0.0001986079430344036,-1
2016-05-24,0.0001986374338396803,1
2016-05-25,0.0002002301807606166,1
2016-05-26,0.00019832295487603183,-1
2016-05-27,0.00020259542013652469,1
2016-05-28,0.0001992930330628312,-1
2016-05-29,0.0001964557894345686,-1
2016-05-30,0.00019872865734945513,1
2016-05-31,0.0002054069937185975,1
2016-06-01,0.0002039290361785684,-1
2016-06-02,0.0002082034713791556,1
2016-06-03,0.0002065373454823653,-1
2016-06-04,0.00020937250422257975,1
2016-06-05,0.00020913679491652644,-1
2016-06-06,0.00020717361696275725,-1
2016-06-07,0.0002052855268147868,-1
2016-06-08,0.00021042126919933928,1
2016-06-09,0.00021513841817666815,1
2016-06-10,0.00023278373574366139,1
2016-06-11,0.00023045621538200122,-1
2016-06-12,0.0002226191809635448,-1
2016-06-13,0.00023182094879635175,1
2016-06-14,0.0002592755925491042,1
2016-06-15,0.0002795328907997092,1
2016-06-16,0.0002752010209081409,-1
2016-06-17,0.0002948450311304086,1
2016-06-18,0.0002824805891138007,-1
2016-06-19,0.00028599005883878076,1
2016-06-20,0.00029286576752176734,1
2016-06-21,0.00028068871303686693,-1
2016-06-22,0.0002696590184253645,-1
2016-06-23,0.0002247334502666389,-1
2016-06-24,0.0002497942934945567,1
2016-06-25,0.00025262406285939755,1
2016-06-26,0.00025584013414659695,1
2016-06-27,0.0002550040992575025,-1
2016-06-28,0.00026196807659866004,1
2016-06-29,0.0002693556351960279,1
2016-06-30,0.0002646105536920435,-1
2016-07-01,0.00026712921227049817,1
2016-07-02,0.0002689112914629949,1
2016-07-03,0.0002707584778275344,1
2016-07-04,0.0002533677706953572,-1
2016-07-05,0.00025731864467317235,1
2016-07-06,0.00025552883013114247,-1
2016-07-07,0.0002534210567917979,-1
2016-07-08,0.00024904915985294815,-1
2016-07-09,0.00024818632628874956,-1
2016-07-10,0.00024520025742300397,-1
2016-07-11,0.00024526690034589377,1
2016-07-12,0.00024185897547807084,-1
2016-07-13,0.00024131428475376485,-1
2016-07-14,0.00023522202811217084,-1
2016-07-15,0.00023399743161031113,-1
2016-07-16,0.0002362446123202528,1
2016-07-17,0.00023775865789272903,1
2016-07-18,0.00023514982057796775,-1
2016-07-19,0.00022626714316488736,-1
2016-07-20,0.00022260331325987,-1
2016-07-21,0.00022104718892614284,-1
2016-07-22,0.00021540249057871213,-1
2016-07-23,0.00021641014571151037,1
2016-07-24,0.00021714084936495253,1
2016-07-25,0.0002233502861097137,1
2016-07-26,0.0002221376917574319,-1
2016-07-27,0.0002188811938385184,-1
2016-07-28,0.00021126998797475362,-1
2016-07-29,0.00021474689712655106,1
2016-07-30,0.00021195388998586012,-1
2016-07-31,0.00021058408289863367,-1
2016-08-01,0.00020669259974379937,-1
2016-08-02,0.00019950764106043645,-1
2016-08-03,0.00017919123509330904,-1
2016-08-04,0.00019422494501864388,1
2016-08-05,0.00019386943208253584,-1
2016-08-06,0.0001971049954241586,1
2016-08-07,0.000209759310795152,1
2016-08-08,0.00023886794200986527,1
2016-08-09,0.0002135050193869516,-1
2016-08-10,0.00021538239147944757,1
2016-08-11,0.00021316995658411097,-1
2016-08-12,0.0002156272389440824,1
2016-08-13,0.00021489668690942502,-1
2016-08-14,0.00021132799454056598,-1
2016-08-15,0.0002224205805115514,1
2016-08-16,0.0002126618947601486,-1
2016-08-17,0.0002291425397114922,1
2016-08-18,0.00021765874773819,-1
2016-08-19,0.0002132816054693427,-1
2016-08-20,0.00020380584407270858,-1
2016-08-21,0.00020709139874965345,1
2016-08-22,0.00020627588447702337,-1
2016-08-23,0.00020138150820843867,-1
2016-08-24,0.00019724099113154495,-1
2016-08-25,0.00020473020096492474,1
2016-08-26,0.00020245475468691777,-1
2016-08-27,0.00020617477914595437,1
2016-08-28,0.00020219966006646274,-1
2016-08-29,0.00020007185043936844,-1
2016-08-30,0.00019686424489395065,-1
2016-08-31,0.00020232537398022775,1
2016-09-01,0.00020346537313034499,1
2016-09-02,0.00019853989523475416,-1
2016-09-03,0.00020366806721065672,1
2016-09-04,0.00020311217468563721,-1
2016-09-05,0.00019863741656500977,-1
2016-09-06,0.0002043071388443955,1
2016-09-07,0.00020067353490205354,-1
2016-09-08,0.00020510924263166972,1
2016-09-09,0.00020437254411921738,-1
2016-09-10,0.00020601555848020337,1
2016-09-11,0.0002051853609548245,-1
2016-09-12,0.00020349174973253084,-1
2016-09-13,0.00020010464308964745,-1
2016-09-14,0.00020357295478791616,1
2016-09-15,0.00019994688376845805,-1
2016-09-16,0.00020407891560928973,1
2016-09-17,0.00022121606233010423,1
2016-09-18,0.00021169662722777944,-1
2016-09-19,0.0002124132403534382,1
2016-09-20,0.0002108918047329037,-1
2016-09-21,0.00020776981891819192,-1
2016-09-22,0.00020330674560798464,-1
2016-09-23,0.00019832374237816055,-1
2016-09-24,0.00020304228589916235,1
2016-09-25,0.00020013148868043337,-1
2016-09-26,0.00020106415832402133,1
2016-09-27,0.00020360180077524443,1
2016-09-28,0.00020422166333626546,1
2016-09-29,0.00020262643277598345,-1
2016-09-30,0.00020505910989426323,1
2016-10-01,0.00020826382512526554,1
2016-10-02,0.00020756047564682902,-1
2016-10-03,0.00020617430941632147,-1
2016-10-04,0.00021077699597438627,1
2016-10-05,0.00020321929192655574,-1
2016-10-06,0.00020421647517019557,1
2016-10-07,0.0002030276987989375,-1
2016-10-08,0.00020318572723968236,1
2016-10-09,0.00020227795461860587,-1
2016-10-10,0.00020277810173773976,1
2016-10-11,0.0002046296063182988,1
2016-10-12,0.00020766095361122858,1
2016-10-13,0.00020287523852753847,-1
2016-10-14,0.00020489472362780688,1
2016-10-15,0.00020567517694554857,1
2016-10-16,0.0002034771253006466,-1
2016-10-17,0.00020409115539547475,1
2016-10-18,0.00020151689523618263,-1
2016-10-19,0.00020031984683575998,-1
2016-10-20,0.00019809472312369827,-1
2016-10-21,0.00020107924835163288,1
2016-10-22,0.0002003793794303814,-1
2016-10-23,0.00020177329660080984,1
2016-10-24,0.00019929080045277592,-1
2016-10-25,0.0001991019890652671,-1
2016-10-26,0.00019946276559356803,1
2016-10-27,0.0001940660883286239,-1
2016-10-28,0.000198848141150084,1
2016-10-29,0.0001980222144429644,-1
2016-10-30,0.0001994438129697891,1
2016-10-31,0.0001982670668731254,-1
2016-11-01,0.00019974357718785592,1
2016-11-02,0.0001981817442824554,-1
2016-11-03,0.0002015054252518064,1
2016-11-04,0.00019642120645598345,-1
2016-11-05,0.00019785212845921138,1
2016-11-06,0.00019924019670783017,1
2016-11-07,0.00019926981573001294,1
2016-11-08,0.00021787101912878817,1
2016-11-09,0.0002064482836219742,-1
2016-11-10,0.0002094185301111396,1
2016-11-11,0.00021120797839103335,1
2016-11-12,0.0002083082437640683,-1
2016-11-13,0.00020554669564929915,-1
2016-11-14,0.00020469971779048617,-1
2016-11-15,0.00020724746646241826,1
2016-11-16,0.00020312290084505244,-1
2016-11-17,0.00020451652222461565,1
2016-11-18,0.00020603114305126993,1
2016-11-19,0.0002042039017318777,-1
2016-11-20,0.00020259736882770367,-1
2016-11-21,0.00020344573572548947,1
2016-11-22,0.0002048561587393354,1
2016-11-23,0.0002076060349879748,1
2016-11-24,0.00020389319078200298,-1
2016-11-25,0.0002035562641653389,-1
2016-11-26,0.00020619356332210483,1
2016-11-27,0.0002039490720553527,-1
2016-11-28,0.000201895787670211,-1
2016-11-29,0.00020201834690663557,1
2016-11-30,0.00019755803816702075,-1
2016-12-01,0.00020173202655396385,1
2016-12-02,0.0002025616966335393,1
2016-12-03,0.00020122383201929213,-1
2016-12-04,0.00019974368549642365,-1
2016-12-05,0.0002021150399105521,1
2016-12-06,0.00019527182082698901,-1
2016-12-07,0.00019795497451546062,1
2016-12-08,0.00019925489319406363,1
2016-12-09,0.00020219718890798568,1
2016-12-10,0.00020019047819256459,-1
2016-12-11,0.000204071989045292,1
2016-12-12,0.00021020587624694237,1
2016-12-13,0.0002066144743057256,-1
2016-12-14,0.00020516463474535377,-1
2016-12-15,0.00020880677704459714,1
2016-12-16,0.00020900231029023558,1
2016-12-17,0.00020694095726781606,-1
2016-12-18,0.0002067909211105712,-1
2016-12-19,0.0002104385943724002,1
2016-12-20,0.00020823968124294935,-1
2016-12-21,0.00021224701033716915,1
2016-12-22,0.00021578147465263215,1
2016-12-23,0.00021249656506317884,-1
2016-12-24,0.0002195957591702907,1
2016-12-25,0.00021622070145272372,-1
2016-12-26,0.00021703273092545894,1
2016-12-27,0.00021767807528435062,1
2016-12-28,0.0002173202293429103,-1
2016-12-29,0.00021282198597913666,-1
2016-12-30,0.00021942393169326326,1
2016-12-31,0.0002136634346002359,-1
2017-01-01,0.00021418715259265226,1
2017-01-02,0.00020979756657005062,-1
2017-01-03,0.00021158743802549132,1
2017-01-04,0.00021391801660946083,1
2017-01-05,0.0002127863382252992,-1
2017-01-06,0.000212669303611036,-1
2017-01-07,0.0002090276203245063,-1
2017-01-08,0.00021136998173791835,1
2017-01-09,0.0002122126754433049,1
2017-01-10,0.00021670162605650357,1
2017-01-11,0.00021183813681987197,-1
2017-01-12,0.0001957086613956039,-1
2017-01-13,0.00019962907112743328,1
2017-01-14,0.000200073018474436,1
2017-01-15,0.00019761113415652328,-1
2017-01-16,0.00019340678723024567,-1
2017-01-17,0.00019545619438605916,1
2017-01-18,0.00020068584270639843,1
2017-01-19,0.00019508540523736898,-1
2017-01-20,0.00019689332725495487,1
2017-01-21,0.00019553071798449127,-1
2017-01-22,0.00019354910717918716,-1
2017-01-23,0.00019252919552958115,-1
2017-01-24,0.00019250257179966477,-1
2017-01-25,0.00018741629739462743,-1
2017-01-26,0.00018869453051872446,1
2017-01-27,0.00019374268912238966,1
2017-01-28,0.00019571210630331686,1
2017-01-29,0.00019531886664154012,-1
2017-01-30,0.00019423980458837444,-1
2017-01-31,0.00019477054616472077,1
2017-02-01,0.00019531212358069104,1
2017-02-02,0.00019266437004802388,-1
2017-02-03,0.00019581173464344113,1
2017-02-04,0.00019293811898530322,-1
2017-02-05,0.00019426511437614985,1
2017-02-06,0.0001917748976800691,-1
2017-02-07,0.00019248683839386558,1
2017-02-08,0.0001909237790021533,-1
2017-02-09,0.00019501835769621188,1
2017-02-10,0.00019721291059792025,1
2017-02-11,0.0001982241093747566,1
2017-02-12,0.00019758576708667162,-1
2017-02-13,0.00019605856864214863,-1
2017-02-14,0.0001998243754737158,1
2017-02-15,0.00020256909976256775,1
2017-02-16,0.000196879326737052,-1
2017-02-17,0.00020413046936228077,1
2017-02-18,0.00020007818482654506,-1
2017-02-19,0.00019200685423197069,-1
2017-02-20,0.00019483544808897825,1
2017-02-21,0.00019872999092402404,1
2017-02-22,0.0002051375046063848,1
2017-02-23,0.00019782165429040827,-1
2017-02-24,0.00020133236749894377,1
2017-02-25,0.00020129959306315845,-1
2017-02-26,0.00019870250078641774,-1
2017-02-27,0.00020224702283250468,1
2017-02-28,0.00019885171596458173,-1
2017-03-01,0.0002026580405010173,1
2017-03-02,0.0001996748243572956,-1
2017-03-03,0.00020320525881684724,1
2017-03-04,0.00020773009324292233,1
2017-03-05,0.00020384790208712982,-1
2017-03-06,0.00020476394171751672,1
2017-03-07,0.00020671176414661132,1
2017-03-08,0.00020946419543452913,1
2017-03-09,0.0002015859739502896,-1
2017-03-10,0.00020600343418910645,1
2017-03-11,0.00019139540272200973,-1
2017-03-12,0.0002051505235343486,1
2017-03-13,0.0002146705147515546,1
2017-03-14,0.00024021141186156067,1
2017-03-15,0.00023407408098820347,-1
2017-03-16,0.0002318790654434707,-1
2017-03-17,0.00022601848554188223,-1
2017-03-18,0.00020516412031027493,-1
2017-03-19,0.00020079828651759453,-1
2017-03-20,0.0002159222793882787,1
2017-03-21,0.00022061073498840373,1
2017-03-22,0.00023051663961657094,1
2017-03-23,0.00022519150991649165,-1
2017-03-24,0.00022424327343595931,-1
2017-03-25,0.00024677303162481766,1
2017-03-26,0.00027264327367086064,1
2017-03-27,0.0002587963560619915,-1
2017-03-28,0.00023498903539912442,-1
2017-03-29,0.0002607050245521123,1
2017-03-30,0.00025460942653222213,-1
2017-03-31,0.00029446666245178544,1
2017-04-01,0.0003228277734027744,1
2017-04-02,0.000322149567804308,-1
2017-04-03,0.0004597161205334225,1
2017-04-04,0.00040703823425092565,-1
2017-04-05,0.0004440471207908908,1
2017-04-06,0.0004300508553269793,-1
2017-04-07,0.00045188210762366114,1
2017-04-08,0.0003990848297407695,-1
2017-04-09,0.00042724829943085205,1
2017-04-10,0.00042159843076353413,-1
2017-04-11,0.00038200765838988343,-1
2017-04-12,0.0003759039304987089,-1
2017-04-13,0.000401756774303587,1
2017-04-14,0.0004012699735155195,-1
2017-04-15,0.00039732365524177587,-1
2017-04-16,0.0003931956217756329,-1
2017-04-17,0.00043024037446276356,1
2017-04-18,0.00044584641813011025,1
2017-04-19,0.00042493249206442153,-1
2017-04-20,0.00043027085486004534,1
2017-04-21,0.0004258948425118887,-1
2017-04-22,0.0004381278796217412,1
2017-04-23,0.00043664985029136233,-1
2017-04-24,0.00048130635218554324,1
2017-04-25,0.00047310199384022965,-1
2017-04-26,0.0004948382808992038,1
2017-04-27,0.0005201526946313849,1
2017-04-28,0.0005822531590464689,1
2017-04-29,0.0006471653395076707,1
2017-04-30,0.0006779411470281048,1
2017-05-01,0.0006910385869981608,1
2017-05-02,0.0006271051014656345,-1
2017-05-03,0.0005600923261268205,-1
2017-05-04,0.0006245396943062254,1
2017-05-05,0.0006760763378036428,1
2017-05-06,0.0007476958809567552,1
2017-05-07,0.0010787378671808542,1
2017-05-08,0.0012159778102594115,1
2017-05-09,0.0013923811436495996,1
2017-05-10,0.001139994994515108,-1
2017-05-11,0.001195378610883701,1
2017-05-12,0.0011073797494412022,-1
2017-05-13,0.001109201446632737,1
2017-05-14,0.0010693185249656895,-1
2017-05-15,0.0010990828410131727,1
2017-05-16,0.0010226455703010442,-1
2017-05-17,0.0009641594303317,-1
2017-05-18,0.0011988383609971543,1
2017-05-19,0.0013352437704588025,1
2017-05-20,0.0013657075417529128,1
2017-05-21,0.001651988804354337,1
2017-05-22,0.0026047046614501614,1
2017-05-23,0.0029412801883981657,1
2017-05-24,0.0031832514548479243,1
2017-05-25,0.0031400996665682775,-1
2017-05-26,0.0027711260864674266,-1
2017-05-27,0.0023397716536665072,-1
2017-05-28,0.0021570738021150803,-1
2017-05-29,0.0022521189992867016,1
2017-05-30,0.0024297237092436837,1
2017-05-31,0.0022281624778683574,-1
2017-06-01,0.002298695665341642,1
2017-06-02,0.0024479461575127558,1
2017-06-03,0.0026207193761985624,1
2017-06-04,0.002914862854253836,1
2017-06-05,0.002852722257974727,-1
2017-06-06,0.0033997445422786605,1
2017-06-07,0.0032998000012157028,-1
2017-06-08,0.002917608413821238,-1
2017-06-09,0.0030823990423615023,1
2017-06-10,0.003016331215087437,-1
2017-06-11,0.0028784887718440056,-1
2017-06-12,0.0032064448661888994,1
2017-06-13,0.0028435899064304278,-1
2017-06-14,0.0029309309152532608,1
2017-06-15,0.0026584766807142566,-1
2017-06-16,0.002655014036787905,-1
2017-06-17,0.002774232576286585,1
2017-06-18,0.0030004373717901593,1
2017-06-19,0.0027973545835176038,-1
2017-06-20,0.0028306448776570983,1
2017-06-21,0.0029416922843999785,1
2017-06-22,0.0028081699065284943,-1
2017-06-23,0.0027927189675882535,-1
2017-06-24,0.0027770629562654746,-1
2017-06-25,0.0027448940441766553,-1
2017-06-26,0.0025815557173735387,-1
2017-06-27,0.0024064780934818794,-1
2017-06-28,0.0022900952436641963,-1
2017-06-29,0.002442219069603378,1
2017-06-30,0.002315816393029541,-1
2017-07-01,0.002259627334076115,-1
2017-07-02,0.0020461799369214714,-1
2017-07-03,0.0021568283160675037,1
2017-07-04,0.002229727389683084,1
2017-07-05,0.0022022956147503114,-1
2017-07-06,0.002394827237631483,1
2017-07-07,0.002311086385283022,-1
2017-07-08,0.0021016301905141836,-1
2017-07-09,0.0021288240010596416,1
2017-07-10,0.0020365370304519267,-1
2017-07-11,0.0016755157033260496,-1
2017-07-12,0.001570108971668828,-1
2017-07-13,0.0016891992787411163,1
2017-07-14,0.0015940210461558542,-1
2017-07-15,0.0014580925756312877,-1
2017-07-16,0.0013036136735283827,-1
2017-07-17,0.0011382535578477763,-1
2017-07-18,0.0013026487842243929,1
2017-07-19,0.0015605162368492345,1
2017-07-20,0.0014634334769166673,-1
2017-07-21,0.0016315857624384221,1
2017-07-22,0.0016477827245258913,1
2017-07-23,0.001781227362106209,1
2017-07-24,0.0016761636823040438,-1
2017-07-25,0.0016973805593732988,1
2017-07-26,0.0015184173582479233,-1
2017-07-27,0.0015145063786075942,-1
2017-07-28,0.0015592199339801093,1
2017-07-29,0.0015011261257220085,-1
2017-07-30,0.0014991513784752529,-1
2017-07-31,0.0014413345431546383,-1
2017-08-01,0.001410111647057819,-1
2017-08-02,0.0015236240787216927,1
2017-08-03,0.0015080512544193843,-1
2017-08-04,0.0015045526027118665,-1
2017-08-05,0.0015170522218062577,1
2017-08-06,0.0017517651682583532,1
2017-08-07,0.0016120713658363702,-1
2017-08-08,0.001645727804792702,1
2017-08-09,0.0016612050031019692,1
2017-08-10,0.001633245225561203,-1
2017-08-11,0.0015936597487218637,-1
2017-08-12,0.0015406860328893266,-1
2017-08-13,0.0015479903407477175,1
2017-08-14,0.0014888133944892567,-1
2017-08-15,0.0014345559055312874,-1
2017-08-16,0.0014695071760362094,1
2017-08-17,0.0014460691983817474,-1
2017-08-18,0.0014688779652631458,1
2017-08-19,0.001414186345141466,-1
2017-08-20,0.0013957866185659758,-1
2017-08-21,0.001424541322694577,1
2017-08-22,0.0014285487023391196,1
2017-08-23,0.0014223484203390979,-1
2017-08-24,0.0014386013802085255,1
2017-08-25,0.0014683922488106969,1
2017-08-26,0.0014156845993207033,-1
2017-08-27,0.0014009773397954384,-1
2017-08-28,0.0014188204104137007,1
2017-08-29,0.0014595136078075091,1
2017-08-30,0.0015213577061172767,1
2017-08-31,0.001741495574704282,1
2017-09-01,0.0017363198003912705,-1
2017-09-02,0.0020925123392214274,1
2017-09-03,0.0018517705267675389,-1
2017-09-04,0.0018240269247655606,-1
2017-09-05,0.001526786931385449,-1
2017-09-06,0.0016264207849830642,1
2017-09-07,0.0016916755082363984,1
2017-09-08,0.0016042211172493767,-1
2017-09-09,0.0013521783431155866,-1
2017-09-10,0.0013181522795673566,-1
2017-09-11,0.0011605254851425161,-1
2017-09-12,0.0012118351278733533,1
2017-09-13,0.001201058795692458,-1
2017-09-14,0.0011639323330139143,-1
2017-09-15,0.0007196682800856581,-1
2017-09-16,0.0007381843994083825,1
2017-09-17,0.0007173307207014347,-1
2017-09-18,0.0006939079177809768,-1
2017-09-19,0.0007666219728652358,1
2017-09-20,0.0007010832107383022,-1
2017-09-21,0.0007061307751417561,1
2017-09-22,0.0006187335218383738,-1
2017-09-23,0.0006470747772108565,1
2017-09-24,0.0007864491359288324,1
2017-09-25,0.0007481401870634173,-1
2017-09-26,0.0009593263492658698,1
2017-09-27,0.000950328143216437,-1
2017-09-28,0.0009527044251451863,1
2017-09-29,0.0009123005661248915,-1
2017-09-30,0.000900282860015637,-1
2017-10-01,0.0009525905792266878,1
2017-10-02,0.0009037409541037642,-1
2017-10-03,0.0009052951693931306,1
2017-10-04,0.0008721097631904583,-1
2017-10-05,0.000862787785893832,-1
2017-10-06,0.000844893275469551,-1
2017-10-07,0.0008683137441051823,1
2017-10-08,0.0008717382281340697,1
2017-10-09,0.0008912887568499092,1
2017-10-10,0.0008153240128613404,-1
2017-10-11,0.0008311892364257132,1
2017-10-12,0.0008593910684603845,1
2017-10-13,0.0008926320178127374,1
2017-10-14,0.0008682391034022989,-1
2017-10-15,0.0008849476719364981,1
2017-10-16,0.0008964865988302659,1
2017-10-17,0.0009783812735430913,1
2017-10-18,0.0009075771096612415,-1
2017-10-19,0.0008751320424347667,-1
2017-10-20,0.000904095849968723,1
2017-10-21,0.0008803155758816812,-1
2017-10-22,0.0008458960097713393,-1
2017-10-23,0.0008668643431704043,1
2017-10-24,0.0008689602997950859,1
2017-10-25,0.0009120202442366537,1
2017-10-26,0.0008948475666937938,-1
2017-10-27,0.0008885970415894721,-1
2017-10-28,0.0008816091612331489,-1
2017-10-29,0.0008529062116033331,-1
2017-10-30,0.0010459996691537373,1
2017-10-31,0.0009560835545811609,-1
2017-11-01,0.0009632187383074089,1
2017-11-02,0.0009433525513845231,-1
2017-11-03,0.0010160526109926663,1
2017-11-04,0.001007262496795767,-1
2017-11-05,0.0009851550308603613,-1
2017-11-06,0.0010208789808741842,1
2017-11-07,0.0010076652291846904,-1
2017-11-08,0.0010293798545563644,1
2017-11-09,0.001045044542785955,1
2017-11-10,0.0011972560496679144,1
2017-11-11,0.0009991686923036748,-1
2017-11-12,0.001013943266380102,1
2017-11-13,0.0008999519347049554,-1
2017-11-14,0.0010133979729211025,1
2017-11-15,0.0010076170240054,-1
2017-11-16,0.00111107542170887,1
2017-11-17,0.00114980721288265,1
2017-11-18,0.00109861223425268,-1
2017-11-19,0.0011456033089626,1
2017-11-20,0.00116523606491878,1
2017-11-21,0.00114419120127396,-1
2017-11-22,0.00114759008739525,1
2017-11-23,0.0016053276314603,1
2017-11-24,0.00166637943522929,1
2017-11-25,0.00159848599550891,-1
2017-11-26,0.00169641683912517,1
2017-11-27,0.00167706043103675,-1
2017-11-28,0.00167680920334041,-1
2017-11-29,0.00201908074614084,1
2017-11-30,0.00177931037762214,-1
2017-12-01,0.00175740655085784,-1
2017-12-02,0.00180132370079754,1
2017-12-03,0.00181689331549513,1
2017-12-04,0.00185873637584601,1
2017-12-05,0.00207575911174959,1
2017-12-06,0.00218599315103072,1
2017-12-07,0.0022657887927297,1
2017-12-08,0.00247331906646398,1
2017-12-09,0.00242741587391615,-1
2017-12-10,0.00229499700538444,-1
