date,bitcoin_price,stonks
2018-08-12,6233.3813,1
2018-08-13,6312.8338,1
2018-08-14,6252.37,-1
2018-08-15,6192.3063,-1
2018-08-16,6270.0425,1
2018-08-17,6314.2413,1
2018-08-18,6583.2388,1
2018-08-19,6395.3525,-1
2018-08-20,6485.7463,1
2018-08-21,6256.6063,-1
2018-08-22,6477.3763,1
2018-08-23,6357.5875,-1
2018-08-24,6525.6088,1
2018-08-25,6692.6213,1
2018-08-26,6732.5025,1
2018-08-27,6707.6325,-1
2018-08-28,6907.6613,1
2018-08-29,7076.745,1
2018-08-30,7035.8125,-1
2018-08-31,6982.4,-1
2018-09-01,7013.9738,1
2018-09-02,7192.2988,1
2018-09-03,7295.13,1
2018-09-04,7261.4863,-1
2018-09-05,7358.4963,1
2018-09-06,6687.0125,-1
2018-09-07,6498.6188,-1
2018-09-08,6396.2688,-1
2018-09-09,6183.38,-1
2018-09-10,6238.54,1
2018-09-11,6305.5738,1
2018-09-12,6282.9213,-1
2018-09-13,6328.93,1
2018-09-14,6486.6213,1
2018-09-15,6492.375,1
2018-09-16,6515.8988,1
2018-09-17,6497.3663,-1
2018-09-18,6251.16,-1
2018-09-19,6334.1963,1
2018-09-20,6388.9788,1
2018-09-21,6491.64,1
2018-09-22,6753.18,1
2018-09-23,6712.1675,-1
2018-09-24,6701.2975,-1
2018-09-25,6581.51,-1
2018-09-26,6434.6488,-1
2018-09-27,6458.6525,1
2018-09-28,6684.1313,1
2018-09-29,6621.665,-1
2018-09-30,6583.7713,-1
2018-10-01,6606.085,1
2018-10-02,6578.7938,-1
2018-10-03,6506.6575,-1
2018-10-04,6470.7138,-1
2018-10-05,6555.875,1
2018-10-06,6589.4038,1
2018-10-07,6563.425,-1
2018-10-08,6582.4013,1
2018-10-09,6622.4013,1
2018-10-10,6606.8825,-1
2018-10-11,6550.7313,-1
2018-10-12,6177.2338,-1
2018-10-13,6211.6688,1
2018-10-14,6227.51,1
2018-10-15,6222.215,-1
2018-10-16,6513.3838,1
2018-10-17,6531.3625,1
2018-10-18,6514.6413,-1
2018-10-19,6450.785,-1
2018-10-20,6418.8525,-1
2018-10-21,6455.485,1
2018-10-22,6453.82,-1
2018-10-23,6448.0988,-1
2018-10-24,6434.2538,-1
2018-10-25,6450.31,1
2018-10-26,6427.3975,-1
2018-10-27,6436.9713,1
2018-10-28,6431.0888,-1
2018-10-29,6426.55,-1
2018-10-30,6285.2338,-1
2018-10-31,6283.5263,-1
2018-11-01,6320.4588,1
2018-11-02,6358.4,1
2018-11-03,6368.855,1
2018-11-04,6346.8063,-1
2018-11-05,6439.4788,1
2018-11-06,6420.865,-1
2018-11-07,6465.9875,1
2018-11-08,6520.1088,1
2018-11-09,6425.2638,-1
2018-11-10,6353.8763,-1
2018-11-11,6368.675,1
2018-11-12,6380.815,1
2018-11-13,6356.0238,-1
2018-11-14,6307.245,-1
2018-11-15,5681.9813,-1
2018-11-16,5620.8775,-1
2018-11-17,5548.2338,-1
2018-11-18,5536.0713,-1
2018-11-19,5582.7,1
2018-11-20,4785.1538,-1
2018-11-21,4413.8025,-1
2018-11-22,4574.3588,1
2018-11-23,4289.6888,-1
2018-11-24,4319.9938,1
2018-11-25,3815.9213,-1
2018-11-26,3976.5713,1
2018-11-27,3761.4213,-1
2018-11-28,3800.1963,1
2018-11-29,4241.575,1
2018-11-30,4263.875,1
2018-12-01,3992.155,-1
2018-12-02,4165.6063,1
2018-12-03,4116.6138,-1
2018-12-04,3855.6833,-1
2018-12-05,3929.6283,1
2018-12-06,3722.3917,-1
2018-12-07,3466.15,-1
2018-12-08,3404.4567,-1
2018-12-09,3433.3633,1
2018-12-10,3566.3417,1
2018-12-11,3447.345,-1
2018-12-12,3378.115,-1
2018-12-13,3465.3367,1
2018-12-14,3292.0883,-1
2018-12-15,3223.7633,-1
2018-12-16,3214.385,-1
2018-12-17,3229.1683,1
2018-12-18,3540.1967,1
2018-12-19,3703.805,1
2018-12-20,3724.9933,1
2018-12-21,4107.6867,1
2018-12-22,3886.305,-1
2018-12-23,4031.895,1
2018-12-24,3987.8817,-1
2018-12-25,4069.8067,1
2018-12-26,3823.0583,-1
2018-12-27,3809.19,-1
2018-12-28,3632.68,-1
2018-12-29,3937.05,1
2018-12-30,3779.7133,-1
2018-12-31,3880.9067,1
2019-01-01,3740.5,-1
2019-01-02,3869.47,1
2019-01-03,3941.2167,1
2019-01-04,3832.155,-1
2019-01-05,3863.6267,1
2019-01-06,3835.5983,-1
2019-01-07,4083.165,1
2019-01-08,4041.4583,-1
2019-01-09,4029.9917,-1
2019-01-10,4028.2917,-1
2019-01-11,3669.5825,-1
2019-01-12,3660.9583,-1
2019-01-13,3658.6725,-1
2019-01-14,3540.1583,-1
2019-01-15,3706.1725,1
2019-01-16,3604.1333,-1
2019-01-17,3630.2567,1
2019-01-18,3665.41,1
2019-01-19,3630.785,-1
2019-01-20,3708.9633,1
2019-01-21,3552.8933,-1
2019-01-22,3548.69,-1
2019-01-23,3598.2183,1
2019-01-24,3576.01,-1
2019-01-25,3598.2717,1
2019-01-26,3582.2,-1
2019-01-27,3580.775,-1
2019-01-28,3553.0133,-1
2019-01-29,3454.48,-1
2019-01-30,3421.12,-1
2019-01-31,3482.3,1
2019-02-01,3441.985,-1
2019-02-02,3468.2517,1
2019-02-03,3466.2175,-1
2019-02-04,3443.1667,-1
2019-02-05,3451.115,1
2019-02-06,3472.035,1
2019-02-07,3393.6717,-1
2019-02-08,3385.97,-1
2019-02-09,3657.4017,1
2019-02-10,3654.3,-1
2019-02-11,3681.0517,1
2019-02-12,3621.0283,-1
2019-02-13,3622.7133,1
2019-02-14,3605.3133,-1
2019-02-15,3592.91,-1
2019-02-16,3601.0583,1
2019-02-17,3611.975,1
2019-02-18,3661.7417,1
2019-02-19,3905.7433,1
2019-02-20,3922.0983,1
2019-02-21,3976.79,1
2019-02-22,3936.34,-1
2019-02-23,3979.995,1
2019-02-24,4145.4383,1
2019-02-25,3767.305,-1
2019-02-26,3852.16,1
2019-02-27,3830.6733,-1
2019-02-28,3832.26,1
2019-03-01,3826.0233,-1
2019-03-02,3850.0717,1
2019-03-03,3845.1133,-1
2019-03-04,3820.1467,-1
2019-03-05,3732.5733,-1
2019-03-06,3880.8,1
2019-03-07,3884.9983,1
2019-03-08,3891.7317,1
2019-03-09,3875.47,-1
2019-03-10,3950.61,1
2019-03-11,3932.0433,-1
2019-03-12,3882.615,-1
2019-03-13,3891.3467,1
2019-03-14,3882.8017,-1
2019-03-15,3885.9883,1
2019-03-16,3935.415,1
2019-03-17,4022.5383,1
2019-03-18,3999.6617,-1
2019-03-19,4004.8117,1
2019-03-20,4033.7183,1
2019-03-21,4064.0867,1
2019-03-22,3999.3233,-1
2019-03-23,4003.55,1
2019-03-24,4009.4683,1
2019-03-25,3994.0283,-1
2019-03-26,3929.3083,-1
2019-03-27,3945.325,1
2019-03-28,4051.9033,1
2019-03-29,4039.0017,-1
2019-03-30,4119.0183,1
2019-03-31,4117.8483,-1
2019-04-01,4117.51,-1
2019-04-02,4156.39,1
2019-04-03,4908.6883,1
2019-04-04,4977.0017,1
2019-04-05,4917.8467,-1
2019-04-06,5053.72,1
2019-04-07,5058.34,1
2019-04-08,5208.02,1
2019-04-09,5296.9317,1
2019-04-10,5196.985,-1
2019-04-11,5319.705,1
2019-04-12,5046.865,-1
2019-04-13,5088.7483,1
2019-04-14,5077.7183,-1
2019-04-15,5172.4517,1
2019-04-16,5033.095,-1
2019-04-17,5214.55,1
2019-04-18,5237.38,1
2019-04-19,5290.7433,1
2019-04-20,5297.5667,1
2019-04-21,5326.9383,1
2019-04-22,5305.9967,-1
2019-04-23,5396.5783,1
2019-04-24,5540.1117,1
2019-04-25,5454.4483,-1
2019-04-26,5160.64,-1
2019-04-27,5241.025,1
2019-04-28,5247.24,1
2019-04-29,5266.3467,1
2019-04-30,5259.6267,-1
2019-05-01,5378.6183,1
2019-05-02,5423.66,1
2019-05-03,5503.3017,1
2019-05-04,5775.8817,1
2019-05-05,5876.01,1
2019-05-06,5823.795,-1
2019-05-07,5799.6167,-1
2019-05-08,5861.5917,1
2019-05-09,6029.08,1
2019-05-10,6187.28,1
2019-05-11,6375.5617,1
2019-05-12,7184.64,1
2019-05-13,6979.1317,-1
2019-05-14,7801.2967,1
2019-05-15,7978.01,1
2019-05-16,8180.425,1
2019-05-17,7875.1633,-1
2019-05-18,7376.8533,-1
2019-05-19,7259.5067,-1
2019-05-20,8189.3767,1
2019-05-21,7995.965,-1
2019-05-22,7945.045,-1
2019-05-23,7623.5133,-1
2019-05-24,7875.9967,1
2019-05-25,7998.22,1
2019-05-26,8063.9483,1
2019-05-27,8738.18,1
2019-05-28,8783.0683,1
2019-05-29,8724.455,-1
2019-05-30,8670.265,-1
2019-05-31,8273.0117,-1
2019-06-01,8544.97,1
2019-06-02,8553.1267,1
2019-06-03,8737.3617,1
2019-06-04,8105.13,-1
2019-06-05,7677.3983,-1
2019-06-06,7785.985,1
2019-06-07,7806.715,1
2019-06-08,8001.2767,1
2019-06-09,7928.5417,-1
2019-06-10,7634.6483,-1
2019-06-11,8016.6917,1
2019-06-12,7913.8933,-1
2019-06-13,8173.3567,1
2019-06-14,8232.7533,1
2019-06-15,8693.765,1
2019-06-16,8857.0783,1
2019-06-17,8976.5367,1
2019-06-18,9340.25,1
2019-06-19,9083.8167,-1
2019-06-20,9288.5367,1
2019-06-21,9539.7883,1
2019-06-22,10232.9167,1
2019-06-23,10695.3683,1
2019-06-24,10860.8233,1
2019-06-25,11041.8533,1
2019-06-26,11752.6783,1
2019-06-27,12907.135,1
2019-06-28,11170.885,-1
2019-06-29,12356.2783,1
2019-06-30,11882.5083,-1
2019-07-01,10769.4217,-1
2019-07-02,10599.3267,-1
2019-07-03,10850.4,1
2019-07-04,11976.6317,1
2019-07-05,11151.9183,-1
2019-07-06,10996.4267,-1
2019-07-07,11252.4533,1
2019-07-08,11476.4083,1
2019-07-09,12294.6567,1
2019-07-10,12563.215,1
2019-07-11,12096.6533,-1
2019-07-12,11345.7717,-1
2019-07-13,11789.3367,1
2019-07-14,11350.6283,-1
2019-07-15,10194.21,-1
2019-07-16,10842.4517,1
2019-07-17,9422.4517,-1
2019-07-18,9692.7067,1
2019-07-19,10636.91,1
2019-07-20,10526.3917,-1
2019-07-21,10754.29,1
2019-07-22,10586.2433,-1
2019-07-23,10325.825,-1
2019-07-24,9849.82,-1
2019-07-25,9771.5667,-1
2019-07-26,9882.1,1
2019-07-27,9844.5583,-1
2019-07-28,9466.2717,-1
2019-07-29,9527.7717,1
2019-07-30,9501.0317,-1
2019-07-31,9588.6033,1
2019-08-01,10090.535,1
2019-08-02,10405.2067,1
2019-08-03,10526.2167,1
2019-08-04,10818.6983,1
2019-08-05,10979.3133,1
2019-08-06,11802.0167,1
2019-08-07,11467.1983,-1
2019-08-08,11981.1517,1
2019-08-09,12010.8983,1
2019-08-10,11868.7533,-1
2019-08-11,11289.49,-1
2019-08-12,11561.71,1
2019-08-13,11396.5433,-1
2019-08-14,10875.3483,-1
2019-08-15,10036.1867,-1
2019-08-16,10307.895,1
2019-08-17,10358.7683,1
2019-08-18,10220.6033,-1
2019-08-19,10321.7317,1
2019-08-20,10924.965,1
2019-08-21,10776.9083,-1
2019-08-22,10133.3483,-1
2019-08-23,10113.2,-1
2019-08-24,10406.7433,1
2019-08-25,10147.7633,-1
2019-08-26,10138.6683,-1
2019-08-27,10365.1783,1
2019-08-28,10177.9267,-1
2019-08-29,9723.805,-1
2019-08-30,9500.6367,-1
2019-08-31,9588.0717,1
2019-09-01,9608.6467,1
2019-09-02,9773.3417,1
2019-09-03,10386.915,1
2019-09-04,10634.6433,1
2019-09-05,10583.6617,-1
2019-09-06,10580.27,-1
2019-09-07,10308.0367,-1
2019-09-08,10488.41,1
2019-09-09,10404.6433,-1
2019-09-10,10314.9717,-1
2019-09-11,10107.7217,-1
2019-09-12,10164.0867,1
2019-09-13,10433.5567,1
2019-09-14,10372.5533,-1
2019-09-15,10365.4467,-1
2019-09-16,10312.6683,-1
2019-09-17,10271.015,-1
2019-09-18,10199.905,-1
2019-09-19,10165.3267,-1
2019-09-20,10282.6567,1
2019-09-21,10179.955,-1
2019-09-22,9989.755,-1
2019-09-23,10036.7067,1
2019-09-24,9694.5067,-1
2019-09-25,8538.105,-1
2019-09-26,8449.9167,-1
2019-09-27,8075.9667,-1
2019-09-28,8200.2833,1
2019-09-29,8221.3783,1
2019-09-30,8067.2683,-1
2019-10-01,8316.8767,1
2019-10-02,8326.58,1
2019-10-03,8395.2183,1
2019-10-04,8246.5417,-1
2019-10-05,8161.3483,-1
2019-10-06,8153.9767,-1
2019-10-07,7868.34,-1
2019-10-08,8217.6333,1
2019-10-09,8191.0717,-1
2019-10-10,8596.4533,1
2019-10-11,8590.3733,-1
2019-10-12,8272.395,-1
2019-10-13,8311.8117,1
2019-10-14,8290.9717,-1
2019-10-15,8362.0733,1
2019-10-16,8171.27,-1
2019-10-17,8002.8483,-1
2019-10-18,8081.3133,1
2019-10-19,7966.2667,-1
2019-10-20,7974.0883,1
2019-10-21,8242.8633,1
2019-10-22,8221.3733,-1
2019-10-23,8034.545,-1
2019-10-24,7478.905,-1
2019-10-25,7435.8467,-1
2019-10-26,8671.5083,1
2019-10-27,9261.9983,1
2019-10-28,9555.305,1
2019-10-29,9223.2067,-1
2019-10-30,9437.585,1
2019-10-31,9170.285,-1
2019-11-01,9164.365,-1
2019-11-02,9265.4317,1
2019-11-03,9312.36,1
2019-11-04,9211.6,-1
2019-11-05,9424.185,1
2019-11-06,9326.6033,-1
2019-11-07,9345.69,1
2019-11-08,9205.8083,-1
2019-11-09,8770.3617,-1
2019-11-10,8813.3567,1
2019-11-11,9044.7817,1
2019-11-12,8726.36,-1
2019-11-13,8820.2333,1
2019-11-14,8775.1017,-1
2019-11-15,8639.1833,-1
2019-11-16,8471.2783,-1
2019-11-17,8496.6,1
2019-11-18,8516.08,1
2019-11-19,8191.0667,-1
2019-11-20,8136.2767,-1
2019-11-21,8098.3183,-1
2019-11-22,7633.95,-1
2019-11-23,7292.74,-1
2019-11-24,7335.3217,1
2019-11-25,6924.8483,-1
2019-11-26,7136.7617,1
2019-11-27,7175.5267,1
2019-11-28,7531.8283,1
2019-11-29,7442.2967,-1
2019-11-30,7770.54,1
2019-12-01,7571.4083,-1
2019-12-02,7420.8417,-1
2019-12-03,7320.8167,-1
2019-12-04,7312.8833,-1
2019-12-05,7211.35,-1
2019-12-06,7404.4033,1
2019-12-07,7556.8817,1
2019-12-08,7517.2,-1
2019-12-09,7539.52,1
2019-12-10,7351.3367,-1
2019-12-11,7232.8433,-1
2019-12-12,7213.4767,-1
2019-12-13,7199.51,-1
2019-12-14,7263.045,1
2019-12-15,7077.1517,-1
2019-12-16,7125.8167,1
2019-12-17,6893.2367,-1
2019-12-18,6633.3717,-1
2019-12-19,7299.7367,1
2019-12-20,7161.965,-1
2019-12-21,7198.785,1
2019-12-22,7150.9133,-1
2019-12-23,7520.0433,1
2019-12-24,7324.495,-1
2019-12-25,7261.025,-1
2019-12-26,7204.0217,-1
2019-12-27,7205.8033,1
2019-12-28,7259.67,1
2019-12-29,7313.6933,1
2019-12-30,7397.535,1
2019-12-31,7234.615,-1
2020-01-01,7182.4017,-1
2020-01-02,7188.4633,1
2020-01-03,6961.5683,-1
2020-01-04,7346.58,1
2020-01-05,7355.855,1
2020-01-06,7356.3117,1
2020-01-07,7761.825,1
2020-01-08,8157.7617,1
2020-01-09,8042.8733,-1
2020-01-10,7816.9233,-1
2020-01-11,8189.265,1
2020-01-12,8016.4267,-1
2020-01-13,8178.8833,1
2020-01-14,8105.4783,-1
2020-01-15,8807.4267,1
2020-01-16,8808.4867,1
2020-01-17,8716.9133,-1
2020-01-18,8890.25,1
2020-01-19,8901.17,1
2020-01-20,8698.5717,-1
2020-01-21,8631.2883,-1
2020-01-22,8727.6033,1
2020-01-23,8661.01,-1
2020-01-24,8392.145,-1
2020-01-25,8436.49,1
2020-01-26,8337.1017,-1
2020-01-27,8602.7417,1
2020-01-28,8901.5067,1
2020-01-29,9393.2733,1
2020-01-30,9290.46,-1
2020-01-31,9508.725,1
2020-02-01,9346.1333,-1
2020-02-02,9388.6617,1
2020-02-03,9333.08,-1
2020-02-04,9291.6433,-1
2020-02-05,9175.3367,-1
2020-02-06,9613.4033,1
2020-02-07,9750.5467,1
2020-02-08,9808.5967,1
2020-02-09,9897.6583,1
2020-02-10,10161.2833,1
2020-02-11,9852.7183,-1
2020-02-12,10266.1,1
2020-02-13,10347.9517,1
2020-02-14,10230.0783,-1
2020-02-15,10356.7567,1
2020-02-16,9903.0217,-1
2020-02-17,9926.2,1
2020-02-18,9706.08,-1
2020-02-19,10185.8767,1
2020-02-20,9593.48,-1
2020-02-21,9607.31,1
2020-02-22,9695.5583,1
2020-02-23,9667.8433,-1
2020-02-24,9973.2733,1
2020-02-25,9664.6333,-1
2020-02-26,9313.92,-1
2020-02-27,8790.12,-1
2020-02-28,8816.585,1
2020-02-29,8715.6617,-1
2020-03-01,8538.3983,-1
2020-03-02,8540.2567,1
2020-03-03,8926.2517,1
2020-03-04,8768.18,-1
2020-03-05,8767.8867,-1
2020-03-06,9073.275,1
2020-03-07,9165.1517,1
2020-03-08,8905.9517,-1
2020-03-09,8050.1883,-1
2020-03-10,7944.45,-1
2020-03-11,7899.2267,-1
2020-03-12,7951.17,1
2020-03-13,4914.085,-1
2020-03-14,5629.5767,1
2020-03-15,5182.3217,-1
2020-03-16,5360.06,1
2020-03-17,5043.6783,-1
2020-03-18,5337.0933,1
2020-03-19,5411.6217,1
2020-03-20,6180.27,1
2020-03-21,6206.6117,1
2020-03-22,6197.6183,-1
2020-03-23,5803.67,-1
2020-03-24,6492.94,1
2020-03-25,6766.7817,1
2020-03-26,6687.705,-1
2020-03-27,6709.95,1
2020-03-28,6698.73,-1
2020-03-29,6226.545,-1
2020-03-30,5882.0067,-1
2020-03-31,6568.805,1
2020-04-01,6449.95,-1
2020-04-02,6671.95,1
2020-04-03,6833.05,1
2020-04-04,6740.075,-1
2020-04-05,6872.915,1
2020-04-06,6778.61,-1
2020-04-07,7297.75,1
2020-04-08,7360.37,1
2020-04-09,7341.15,-1
2020-04-10,7314.95,-1
2020-04-11,6909.95,-1
2020-04-12,6814.05,-1
2020-04-13,7143.45,1
2020-04-14,6763.065,-1
2020-04-15,6885.1,1
2020-04-16,6727.15,-1
2020-04-17,7055.8225,1
2020-04-18,7086.85,1
2020-04-19,7226.61,1
2020-04-20,7170.65,-1
2020-04-21,6896.31,-1
2020-04-22,6856.8,-1
2020-04-23,7137.85,1
2020-04-24,7556.95,1
2020-04-25,7502.9,-1
2020-04-26,7598.605,1
2020-04-27,7602.64,1
2020-04-28,7674.375,1
2020-04-29,7724.15,1
2020-04-30,8273.45,1
2020-05-01,8740.75,1
2020-05-02,8771.5725,1
2020-05-03,8891.445,1
2020-05-04,8819.01,-1
2020-05-05,8801.36,-1
2020-05-06,8900.3,1
2020-05-07,9248.9475,1
2020-05-08,9375.95,1
2020-05-09,9986.6675,1
2020-05-10,9740.815,-1
2020-05-11,8465.45,-1
2020-05-12,8857.0625,1
2020-05-13,8729.95,-1
2020-05-14,9099.2,1
2020-05-15,9582.5825,1
2020-05-16,9523.595,-1
2020-05-17,9465.05,-1
2020-05-18,9775.125,1
2020-05-19,9636.55,-1
2020-05-20,9789.75,1
2020-05-21,9772.205,-1
2020-05-22,9335.15,-1
2020-05-23,9177.8,-1
2020-05-24,9186.8317,1
2020-05-25,9203.13,1
2020-05-26,8776.34,-1
2020-05-27,8871.05,1
2020-05-28,8923.05,1
2020-05-29,9207.95,1
2020-05-30,9448.365,1
2020-05-31,9550.815,1
2020-06-01,9545.15,-1
2020-06-02,9564.95,1
2020-06-03,10136.5,1
2020-06-04,9594.45,-1
2020-06-05,9529.55,-1
2020-06-06,9836.805,1
2020-06-07,9679.75,-1
2020-06-08,9621.55,-1
2020-06-09,9730.365,1
2020-06-10,9668.96,-1
2020-06-11,9731.05,1
2020-06-12,9797.5,1
2020-06-13,9475.95,-1
2020-06-14,9432.3875,-1
2020-06-15,9421.895,-1
2020-06-16,9137.25,-1
2020-06-17,9490.7375,1
2020-06-18,9474.64,-1
2020-06-19,9447.25,-1
2020-06-20,9276.15,-1
2020-06-21,9312.005,1
2020-06-22,9339.125,1
2020-06-23,9474.9,1
2020-06-24,9591.715,1
2020-06-25,9510.3,-1
2020-06-26,9274.1267,-1
2020-06-27,9127.55,-1
2020-06-28,9164.315,1
2020-06-29,8991.5,-1
2020-06-30,9096.15,1
2020-07-01,9144.385,1
2020-07-02,9153.95,1
2020-07-03,9199.875,1
2020-07-04,9094.955,-1
2020-07-05,9083.395,-1
2020-07-06,9075.3125,-1
2020-07-07,9203.25,1
2020-07-08,9265.375,1
2020-07-09,9279.5833,1
2020-07-10,9403.85,1
2020-07-11,9144.715,-1
2020-07-12,9278.05,1
2020-07-13,9279.05,1
2020-07-14,9294.6625,1
2020-07-15,9202.4067,-1
2020-07-16,9214.1275,1
2020-07-17,9116.325,-1
2020-07-18,9122.22,1
2020-07-19,9140.2575,1
2020-07-20,9156.11,1
2020-07-21,9185.375,1
2020-07-22,9206.5125,1
2020-07-23,9357.195,1
2020-07-24,9511.615,1
2020-07-25,9544.48,1
2020-07-26,9601.75,1
2020-07-27,9712.08,1
2020-07-28,10300.5,1
2020-07-29,10985.3117,1
2020-07-30,10982.5,-1
2020-07-31,11053.5,1
2020-08-01,11025.5,-1
2020-08-02,11354.1567,1
2020-08-03,11301.28,-1
2020-08-04,11164.445,-1
2020-08-05,11275.995,1
2020-08-06,11219.5,-1
2020-08-07,11796.8174,1
2020-08-08,11827.265,1
2020-08-09,11568.5,-1
2020-08-10,11666.45,1
2020-08-11,12010.28,1
2020-08-12,11832.5,-1
2020-08-13,11342.01,-1
2020-08-14,11565.095,1
2020-08-15,11759.5,1
2020-08-16,11895.627,1
2020-08-17,11908.33,1
2020-08-18,11856.5,-1
2020-08-19,12327.5,1
2020-08-20,11918.5,-1
2020-08-21,11833.8974,-1
2020-08-22,11583.1389,-1
2020-08-23,11674.6244,1
2020-08-24,11611.5,-1
2020-08-25,11744.0127,1
2020-08-26,11378.726,-1
2020-08-27,11458.8226,1
2020-08-28,11302.121,-1
2020-08-29,11482.2257,1
2020-08-30,11515.0444,1
2020-08-31,11657.0039,1
2020-09-01,11678.3733,1
2020-09-02,11964.2087,1
2020-09-03,11795.7,-1
2020-09-04,11302.8875,-1
2020-09-05,10292.5983,-1
2020-09-06,10439.5,1
2020-09-07,10110.44,-1
2020-09-08,10164.13,1
2020-09-09,10316.5833,1
2020-09-10,10032.5,-1
2020-09-11,10341.016,1
2020-09-12,10380.5396,1
2020-09-13,10436.3654,1
2020-09-14,10313.0686,-1
2020-09-15,10680.2976,1
2020-09-16,10829.5053,1
2020-09-17,11033.3835,1
2020-09-18,10937.1113,-1
2020-09-19,10933.9312,-1
2020-09-20,11048.8793,1
2020-09-21,10852.9101,-1
2020-09-22,10526.2029,-1
2020-09-23,10531.1646,1
2020-09-24,10260.033,-1
2020-09-25,10672.9568,1
2020-09-26,10729.0696,1
2020-09-27,10741.4765,1
2020-09-28,10752.3455,1
2020-09-29,10863.0657,1
2020-09-30,10764.2844,-1
2020-10-01,10741.5796,-1
2020-10-02,10626.601,-1
2020-10-03,10567.3302,-1
2020-10-04,10555.0287,-1
2020-10-05,10660.6112,1
2020-10-06,10756.4046,1
2020-10-07,10589.6264,-1
2020-10-08,10645.7548,1
2020-10-09,10897.5954,1
2020-10-10,11063.5317,1
2020-10-11,11304.4917,1
2020-10-12,11377.1683,1
2020-10-13,11545.1583,1
2020-10-14,11432.475,-1
2020-10-15,11430.8717,-1
2020-10-16,11510.5367,1
2020-10-17,11325.5217,-1
2020-10-18,11369.9133,1
2020-10-19,11516.9667,1
2020-10-20,11758.5467,1
2020-10-21,11922.975,1
2020-10-22,12811.4867,1
2020-10-23,12987.9017,1
2020-10-24,12940.1067,-1
2020-10-25,13127.055,1
2020-10-26,13039.0133,-1
2020-10-27,13067.8283,1
2020-10-28,13638.76,1
2020-10-29,13276.4533,-1
2020-10-30,13459.7983,1
2020-10-31,13566.925,1
2020-11-01,13797.1033,1
2020-11-02,13762.97,-1
2020-11-03,13567.2233,-1
2020-11-04,14030.79,1
2020-11-05,14158.81,1
2020-11-06,15593.555,1
2020-11-07,15589.0033,-1
2020-11-08,14843.945,-1
2020-11-09,15489.47,1
2020-11-10,15334.87,-1
2020-11-11,15313.4433,-1
2020-11-12,15706.54,1
2020-11-13,16301.0267,1
2020-11-14,16330.3433,1
2020-11-15,16075.7133,-1
2020-11-16,15968.245,-1
2020-11-17,16720.605,1
2020-11-18,17676.335,1
2020-11-19,17785.2667,1
2020-11-20,17815.0783,1
2020-11-21,18675.4333,1
2020-11-22,18697.5133,1
2020-11-23,18423.5133,-1
2020-11-24,18381.7167,-1
2020-11-25,19161.2683,1
2020-11-26,18723.5467,-1
2020-11-27,17182.485,-1
2020-11-28,17156.3033,-1
2020-11-29,17737.9667,1
2020-11-30,18196.5467,1
2020-12-01,19708.0967,1
2020-12-02,18795.1967,-1
2020-12-03,19226.22,1
2020-12-04,19450.2667,1
2020-12-05,18657.42,-1
2020-12-06,19157.925,1
2020-12-07,19386.7117,1
2020-12-08,19185.3967,-1
2020-12-09,18322.5533,-1
2020-12-10,18553.92,1
2020-12-11,18255.9233,-1
2020-12-12,18039.7617,-1
2020-12-13,18811.0617,1
2020-12-14,19168.7533,1
2020-12-15,19274.8733,1
2020-12-16,19444.5483,1
2020-12-17,21349.8467,1
2020-12-18,22812.2817,1
2020-12-19,23133.2867,1
2020-12-20,23835.305,1
2020-12-21,23458.9967,-1
2020-12-22,22718.225,-1
2020-12-23,23817.3067,1
2020-12-24,23229.0133,-1
2020-12-25,23729.6483,1
2020-12-26,24707.8017,1
2020-12-27,26445.95,1
2020-12-28,26248.2767,-1
2020-12-29,27041.8667,1
2020-12-30,27353.9783,1
2020-12-31,28886.04,1
2021-01-01,28956.265,1
2021-01-02,29391.775,1
2021-01-03,32198.48,1
2021-01-04,33033.62,1
2021-01-05,32017.565,-1
2021-01-06,34035.0067,1
2021-01-07,36826.9783,1
2021-01-08,39475.6067,1
2021-01-09,40616.7217,1
2021-01-10,40227.8683,-1
2021-01-11,38191.55,-1
2021-01-12,35463.1883,-1
2021-01-13,34059.9133,-1
2021-01-14,37375.8033,1
2021-01-15,39138.075,1
2021-01-16,36770.0433,-1
2021-01-17,36029.1967,-1
2021-01-18,35845.0217,-1
2021-01-19,36656.9933,1
2021-01-20,35929.1683,-1
2021-01-21,35510.67,-1
2021-01-22,30838.5,-1
2021-01-23,33018.825,1
2021-01-24,32106.7033,-1
2021-01-25,32297.165,1
2021-01-26,32255.35,-1
2021-01-27,32518.3583,1
2021-01-28,30425.3933,-1
2021-01-29,33420.045,1
2021-01-30,34264.01,1
2021-01-31,34324.2717,1
2021-02-01,33129.7433,-1
2021-02-02,33543.77,1
2021-02-03,35528.31,1
2021-02-04,37685.2767,1
2021-02-05,36984.6783,-1
2021-02-06,38306.2467,1
2021-02-07,39269.3417,1
2021-02-08,38862.35,-1
2021-02-09,46436.09,1
2021-02-10,46502.2933,1
2021-02-11,44855.6167,-1
2021-02-12,48004.6533,1
2021-02-13,47410.4033,-1
2021-02-14,47211.6683,-1
2021-02-15,48633.26,1
2021-02-16,47934.1267,-1
2021-02-17,49185.7283,1
2021-02-18,52127.32,1
2021-02-19,51573.4067,-1
2021-02-20,55923.13,1
2021-02-21,55898.44,-1
2021-02-22,57441.6,1
2021-02-23,54117.495,-1
2021-02-24,48901.0167,-1
2021-02-25,49734.52,1
